hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
0,111153,1,1,1,"BF_control",43,NaN,NaN
0,130385,1,1,2,"BFC383",176,NaN,NaN
0,110385,1,1,3,"BFC383",82.5,NaN,NaN
0,131153,1,1,4,"BF_control",176,NaN,NaN
0,111154,1,1,5,"BF_control",122,NaN,NaN
0,130386,1,1,6,"BFC384",176,NaN,NaN
0,110386,1,1,7,"BFC384",161.5,NaN,NaN
0,131154,1,1,8,"BF_control",176,NaN,NaN
0,111155,1,1,9,"BF_control",201,NaN,NaN
0,130387,1,1,10,"BFC385",176,NaN,NaN
0,110387,1,1,11,"BFC385",163.5,NaN,NaN
0,131155,1,1,12,"BF_control",176,NaN,NaN
0,111156,1,1,13,"BF_control",126,NaN,NaN
0,130388,1,1,14,"BFC386",171.5,NaN,NaN
0,110388,1,1,15,"BFC386",139.5,NaN,NaN
0,131156,1,1,16,"BF_control",167,NaN,NaN
0,111157,1,1,17,"BF_control",153,NaN,NaN
0,130389,1,1,18,"BFC387",157.5,NaN,NaN
0,110389,1,1,19,"BFC387",151,NaN,NaN
0,131157,1,1,20,"BF_control",148,NaN,NaN
0,111158,1,1,21,"BF_control",149,NaN,NaN
0,130390,1,1,22,"BFC388",127,NaN,NaN
0,110390,1,1,23,"BFC388",155.5,NaN,NaN
0,131158,1,1,24,"BF_control",106,NaN,NaN
0,111159,1,1,25,"BF_control",162,NaN,NaN
0,130391,1,1,26,"BFC389",127,NaN,NaN
0,110391,1,1,27,"BFC389",145.5,NaN,NaN
0,131159,1,1,28,"BF_control",148,NaN,NaN
0,111160,1,1,29,"BF_control",129,NaN,NaN
0,130392,1,1,30,"BFC390",123.5,NaN,NaN
0,110392,1,1,31,"BFC390",137,NaN,NaN
0,131160,1,1,32,"BF_control",99,NaN,NaN
0,111161,1,1,33,"BF_control",145,NaN,NaN
0,130393,1,1,34,"BFC391",101,NaN,NaN
0,110393,1,1,35,"BFC391",136.5,NaN,NaN
0,131161,1,1,36,"BF_control",103,NaN,NaN
0,111162,1,1,37,"BF_control",128,NaN,NaN
0,130394,1,1,38,"BFC392",104.5,NaN,NaN
0,110394,1,1,39,"BFC392",147.5,NaN,NaN
0,131162,1,1,40,"BF_control",106,NaN,NaN
0,111163,1,1,41,"BF_control",167,NaN,NaN
0,130395,1,1,42,"BFC393",107,NaN,NaN
0,110395,1,1,43,"BFC393",160.5,NaN,NaN
0,131163,1,1,44,"BF_control",108,NaN,NaN
0,111164,1,1,45,"BF_control",154,NaN,NaN
0,130396,1,1,46,"BFC394",106.5,NaN,NaN
0,110396,1,1,47,"BFC394",159,NaN,NaN
0,131164,1,1,48,"BF_control",105,NaN,NaN
0,111165,1,1,49,"BF_control",164,NaN,NaN
0,130397,1,1,50,"BFC395",104,NaN,NaN
0,110397,1,1,51,"BFC395",161.25,NaN,NaN
0,131165,1,1,52,"BF_control",103,NaN,NaN
0,111166,1,1,53,"BF_control",158.5,NaN,NaN
0,130398,1,1,54,"BFC396",113.125,NaN,NaN
0,110398,1,1,55,"BFC396",150.75,NaN,NaN
0,131166,1,1,56,"BF_control",123.25,NaN,NaN
0,111167,1,1,57,"BF_control",143,NaN,NaN
0,130399,1,1,58,"BFC397",125.625,NaN,NaN
0,110399,1,1,59,"BFC397",135.25,NaN,NaN
0,131167,1,1,60,"BF_control",128,NaN,NaN
0,111168,1,1,61,"BF_control",127.5,NaN,NaN
0,130400,1,1,62,"BFC398",130.375,NaN,NaN
0,110400,1,1,63,"BFC398",119.75,NaN,NaN
0,131168,1,1,64,"BF_control",132.75,NaN,NaN
0,120769,1,2,1,"BFC764",197.5,NaN,NaN
0,140001,1,2,2,"BFC1",208.75,NaN,NaN
0,120001,1,2,3,"BFC1",182,NaN,NaN
0,140769,1,2,4,"BFC764",203.5,NaN,NaN
0,120770,1,2,5,"BFC765",166.5,NaN,NaN
0,140002,1,2,6,"BFC2",198.25,NaN,NaN
0,120002,1,2,7,"BFC2",151,NaN,NaN
0,140770,1,2,8,"BFC765",193,NaN,NaN
0,120771,1,2,9,"BFC766",135.5,NaN,NaN
0,140003,1,2,10,"BFC3",187.75,NaN,NaN
0,120003,1,2,11,"BFC3",164.25,NaN,NaN
0,140771,1,2,12,"BFC766",182.5,NaN,NaN
0,120772,1,2,13,"BFC767",193,NaN,NaN
0,140004,1,2,14,"BFC4",135.25,NaN,NaN
0,120004,1,2,15,"BFC4",166,NaN,NaN
0,140772,1,2,16,"BFC767",88,NaN,NaN
0,120773,1,2,17,"BFC768",139,NaN,NaN
0,140005,1,2,18,"BFC5",95.5,NaN,NaN
0,120005,1,2,19,"BFC5",160.75,NaN,NaN
0,140773,1,2,20,"BFC768",103,NaN,NaN
0,120774,1,2,21,"BFC769",182.5,NaN,NaN
0,140006,1,2,22,"BFC6",107,NaN,NaN
0,120006,1,2,23,"BFC6",179.25,NaN,NaN
0,140774,1,2,24,"BFC769",111,NaN,NaN
0,120775,1,2,25,"BFC770",176,NaN,NaN
0,140007,1,2,26,"BFC7",146.5,NaN,NaN
0,120007,1,2,27,"BFC7",162,NaN,NaN
0,140775,1,2,28,"BFC770",182,NaN,NaN
0,120776,1,2,29,"BFC771",148,NaN,NaN
0,140008,1,2,30,"BFC8",156.25,NaN,NaN
0,120008,1,2,31,"BFC8",166.5,NaN,NaN
0,140776,1,2,32,"BFC771",130.5,NaN,NaN
0,120777,1,2,33,"BFC772",185,NaN,NaN
0,140009,1,2,34,"BFC9",118.25,NaN,NaN
0,120009,1,2,35,"BFC9",187.25,NaN,NaN
0,140777,1,2,36,"BFC772",106,NaN,NaN
0,120778,1,2,37,"BFC773",189.5,NaN,NaN
0,140010,1,2,38,"BFC10",95.25,NaN,NaN
0,120010,1,2,39,"BFC10",200.25,NaN,NaN
0,140778,1,2,40,"BFC773",84.5,NaN,NaN
0,120779,1,2,41,"BFC774",211,NaN,NaN
0,140011,1,2,42,"BFC11",96,NaN,NaN
0,120011,1,2,43,"BFC11",189,NaN,NaN
0,140779,1,2,44,"BFC774",107.5,NaN,NaN
0,120780,1,2,45,"BFC775",167,NaN,NaN
0,140012,1,2,46,"BFC12",91.5,NaN,NaN
0,120012,1,2,47,"BFC12",163.25,NaN,NaN
0,140780,1,2,48,"BFC775",75.5,NaN,NaN
0,120781,1,2,49,"BFC776",159.5,NaN,NaN
0,140013,1,2,50,"BFC13",86.25,NaN,NaN
0,120013,1,2,51,"BFC13",182,NaN,NaN
0,140781,1,2,52,"BFC776",97,NaN,NaN
0,120782,1,2,53,"BFC777",204.5,NaN,NaN
0,140014,1,2,54,"BFC14",103.1875,NaN,NaN
0,120014,1,2,55,"BFC14",200.5,NaN,NaN
0,140782,1,2,56,"BFC777",109.375,NaN,NaN
0,120783,1,2,57,"BFC778",196.5,NaN,NaN
0,140015,1,2,58,"BFC15",127.4375,NaN,NaN
0,120015,1,2,59,"BFC15",192.5,NaN,NaN
0,140783,1,2,60,"BFC778",145.5,NaN,NaN
0,120784,1,2,61,"BFC779",188.5,NaN,NaN
0,140016,1,2,62,"BFC16",163.5625,NaN,NaN
0,120016,1,2,63,"BFC16",184.5,NaN,NaN
0,140784,1,2,64,"BFC779",181.625,NaN,NaN
