hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
0,111153,1,1,1,"BF_control",253,NaN,NaN
0,130385,1,1,2,"BFC383",416.5,NaN,NaN
0,110385,1,1,3,"BFC383",285.5,NaN,NaN
0,131153,1,1,4,"BF_control",412,NaN,NaN
0,111154,1,1,5,"BF_control",318,NaN,NaN
0,130386,1,1,6,"BFC384",407.5,NaN,NaN
0,110386,1,1,7,"BFC384",350.5,NaN,NaN
0,131154,1,1,8,"BF_control",403,NaN,NaN
0,111155,1,1,9,"BF_control",383,NaN,NaN
0,130387,1,1,10,"BFC385",398.5,NaN,NaN
0,110387,1,1,11,"BFC385",359,NaN,NaN
0,131155,1,1,12,"BF_control",394,NaN,NaN
0,111156,1,1,13,"BF_control",335,NaN,NaN
0,130388,1,1,14,"BFC386",354.5,NaN,NaN
0,110388,1,1,15,"BFC386",338.5,NaN,NaN
0,131156,1,1,16,"BF_control",315,NaN,NaN
0,111157,1,1,17,"BF_control",342,NaN,NaN
0,130389,1,1,18,"BFC387",298,NaN,NaN
0,110389,1,1,19,"BFC387",330.5,NaN,NaN
0,131157,1,1,20,"BF_control",281,NaN,NaN
0,111158,1,1,21,"BF_control",319,NaN,NaN
0,130390,1,1,22,"BFC388",247,NaN,NaN
0,110390,1,1,23,"BFC388",317.5,NaN,NaN
0,131158,1,1,24,"BF_control",213,NaN,NaN
0,111159,1,1,25,"BF_control",316,NaN,NaN
0,130391,1,1,26,"BFC389",249,NaN,NaN
0,110391,1,1,27,"BFC389",296,NaN,NaN
0,131159,1,1,28,"BF_control",285,NaN,NaN
0,111160,1,1,29,"BF_control",276,NaN,NaN
0,130392,1,1,30,"BFC390",268.5,NaN,NaN
0,110392,1,1,31,"BFC390",279,NaN,NaN
0,131160,1,1,32,"BF_control",252,NaN,NaN
0,111161,1,1,33,"BF_control",282,NaN,NaN
0,130393,1,1,34,"BFC391",252.5,NaN,NaN
0,110393,1,1,35,"BFC391",284.5,NaN,NaN
0,131161,1,1,36,"BF_control",253,NaN,NaN
0,111162,1,1,37,"BF_control",287,NaN,NaN
0,130394,1,1,38,"BFC392",261,NaN,NaN
0,110394,1,1,39,"BFC392",300,NaN,NaN
0,131162,1,1,40,"BF_control",269,NaN,NaN
0,111163,1,1,41,"BF_control",313,NaN,NaN
0,130395,1,1,42,"BFC393",276,NaN,NaN
0,110395,1,1,43,"BFC393",313.5,NaN,NaN
0,131163,1,1,44,"BF_control",283,NaN,NaN
0,111164,1,1,45,"BF_control",314,NaN,NaN
