hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
0,240001,2,1,1,"BFC1",245,NaN,NaN
0,220769,2,1,2,"BFC764",222,NaN,NaN
0,240769,2,1,3,"BFC764",242,NaN,NaN
0,220001,2,1,4,"BFC1",234.75,NaN,NaN
0,240002,2,1,5,"BFC2",239,NaN,NaN
0,220770,2,1,6,"BFC765",247.5,NaN,NaN
0,240770,2,1,7,"BFC765",236,NaN,NaN
0,220002,2,1,8,"BFC2",260.25,NaN,NaN
0,240003,2,1,9,"BFC3",233,NaN,NaN
0,220771,2,1,10,"BFC766",273,NaN,NaN
0,240771,2,1,11,"BFC766",230,NaN,NaN
0,220003,2,1,12,"BFC3",303.25,NaN,NaN
0,240004,2,1,13,"BFC4",282.75,NaN,NaN
0,220772,2,1,14,"BFC767",333.5,NaN,NaN
0,240772,2,1,15,"BFC767",335.5,NaN,NaN
0,220004,2,1,16,"BFC4",317.75,NaN,NaN
0,240005,2,1,17,"BFC5",322.5,NaN,NaN
0,220773,2,1,18,"BFC768",302,NaN,NaN
0,240773,2,1,19,"BFC768",309.5,NaN,NaN
0,220005,2,1,20,"BFC5",290.25,NaN,NaN
0,240006,2,1,21,"BFC6",302.75,NaN,NaN
0,220774,2,1,22,"BFC769",278.5,NaN,NaN
0,240774,2,1,23,"BFC769",296,NaN,NaN
0,220006,2,1,24,"BFC6",287,NaN,NaN
0,240007,2,1,25,"BFC7",293.75,NaN,NaN
0,220775,2,1,26,"BFC770",295.5,NaN,NaN
0,240775,2,1,27,"BFC770",291.5,NaN,NaN
0,220007,2,1,28,"BFC7",304.75,NaN,NaN
0,240008,2,1,29,"BFC8",312.75,NaN,NaN
0,220776,2,1,30,"BFC771",314,NaN,NaN
0,240776,2,1,31,"BFC771",334,NaN,NaN
0,220008,2,1,32,"BFC8",297.5,NaN,NaN
0,240009,2,1,33,"BFC9",318.75,NaN,NaN
0,220777,2,1,34,"BFC772",281,NaN,NaN
0,240777,2,1,35,"BFC772",303.5,NaN,NaN
0,220009,2,1,36,"BFC9",316.75,NaN,NaN
0,240010,2,1,37,"BFC10",313.5,NaN,NaN
0,220778,2,1,38,"BFC773",352.5,NaN,NaN
0,240778,2,1,39,"BFC773",323.5,NaN,NaN
0,220010,2,1,40,"BFC10",370.75,NaN,NaN
0,240011,2,1,41,"BFC11",310.5,NaN,NaN
0,220779,2,1,42,"BFC774",389,NaN,NaN
0,240779,2,1,43,"BFC774",297.5,NaN,NaN
0,220011,2,1,44,"BFC11",338.25,NaN,NaN
0,240012,2,1,45,"BFC12",295.5,NaN,NaN
0,220780,2,1,46,"BFC775",287.5,NaN,NaN
0,240780,2,1,47,"BFC775",293.5,NaN,NaN
0,220012,2,1,48,"BFC12",309,NaN,NaN
0,240013,2,1,49,"BFC13",286.5,NaN,NaN
0,220781,2,1,50,"BFC776",330.5,NaN,NaN
0,240781,2,1,51,"BFC776",279.5,NaN,NaN
0,220013,2,1,52,"BFC13",337.3125,NaN,NaN
0,240014,2,1,53,"BFC14",285.3125,NaN,NaN
0,220782,2,1,54,"BFC777",344.125,NaN,NaN
0,240782,2,1,55,"BFC777",291.125,NaN,NaN
0,220014,2,1,56,"BFC14",346.8125,NaN,NaN
0,240015,2,1,57,"BFC15",315.5625,NaN,NaN
0,220783,2,1,58,"BFC778",349.5,NaN,NaN
0,240783,2,1,59,"BFC778",340,NaN,NaN
0,220015,2,1,60,"BFC15",352.1875,NaN,NaN
